url,refresh_day,refresh_hour,click_count_in_1,click_ratio_in_1,click_count_in_3,click_ratio_in_3,click_count_in_6,click_ratio_in_6,click_count_in_12,click_ratio_in_12,click_count_in_24,click_ratio_in_24
http://ent.163.com/18/0629/19/DLGA01HI00038FO9.html,30,19,0,0.0,0,0.0,1,0.9999900000999989,1,0.9999900000999989,1,0.9999900000999989
https://bbs.hupu.com/22746204.html?share_from=kqapp,30,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/s/2018-06-27/doc-ihencxtv1432385.shtml,27,18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://chineselikela.com/news/14591/,24,22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://tech.sina.com.cn/i/2018-06-25/doc-ihencxtt9226814.shtml,26,15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://www.chinanews.com/mil/2018/06-26/8547247.shtml,26,22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://wx2.sinaimg.cn/mw690/53782d24gy1fspgppn82cg208a0dckjv.gif,27,12,1,0.0,2,0.49999750001249993,3,0.6666644444518518,3,0.6666644444518518,3,0.6666644444518518
https://m.21jingji.com/article/20180630/herald/cfef6c267e2a65ee0bea2f4c25905032.html,1,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://news.sina.com.cn/s/2018-06-25/doc-iheirxyf3879560.shtml,26,10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
https://wallstreetcn.com/articles/3348008,29,18,1,0.0,1,0.0,1,0.0,2,0.0,3,0.0
https://www.thepaper.cn/newsDetail_forward_2229747,1,0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0
http://m2.people.cn/r/MV8wXzExMjE1NzA3XzY3Nl8xNTMwMjU5NDgy,29,19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://sn.people.com.cn/n2/2018/0630/c378288-31761049.html,30,19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
https://tech.sina.com.cn/roll/2018-06-30/doc-ihespqrx3238977.shtml,30,12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://ent.sina.com.cn/s/m/2018-07-04/doc-ihevauxk0798471.shtml,5,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
https://mp.weixin.qq.com/s/opHJbZRBgeXObbH4Wweh9A,1,8,0,0.0,0,0.0,0,0.0,1,0.9999900000999989,1,0.9999900000999989
http://sputniknews.cn/science/201806261025739088/,28,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://2018.163.com/18/0701/03/DLJO6HGC0005993T.html,1,21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/c/2018-06-27/doc-ihencxtu8457989.shtml,27,13,0,0.0,0,0.0,1,0.9999900000999989,1,0.9999900000999989,1,0.9999900000999989
http://sspai.com/post/45472,2,19,0,0.0,1,0.0,1,0.0,4,0.0,10,0.0
https://bbs.hupu.com/22752020.html,30,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://sports.sina.com.cn/basketball/nba/2018-06-27/doc-ihencxtu9540021.shtml,27,12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://world.huanqiu.com/article/2018-06/12320721.html,23,18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://world.huanqiu.com/exclusive/2018-06/12346494.html,26,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/s/2018-07-02/doc-ihespqry3675880.shtml,2,22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://news.163.com/18/0629/16/DLFTKPQS0001875P.html,30,15,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0
https://mp.weixin.qq.com/s/lcsJc8nOLTMGKVJSYNbGMA,4,7,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0
https://www.g-cores.com/articles/98629,3,19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://news.163.com/18/0623/07/DKVH78DT0001875P.html,23,21,0,0.0,0,0.0,1,0.9999900000999989,1,0.9999900000999989,1,0.9999900000999989
https://wallstreetcn.com/articles/3347427,28,16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://news.163.com/18/0705/01/DLTQAV4T00018AOP.html,5,23,0,0.0,0,0.0,0,0.0,2,0.0,2,0.0
http://bbs.tianya.cn/post-funinfo-7655031-1.shtml?event=rss%7Crss_web,25,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://m2.people.cn/r/MV8wXzExMjQzMDk4XzQ1XzE1MzA3NTk4MzM=,5,12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://news.cjn.cn/shxw/201806/t3229722.htm,24,22,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0
http://mobile2.itanzi.com/api2/a/925003?for=rss&rss=chouti,27,21,0,0.0,0,0.0,0,0.0,2,0.9999950000249999,3,0.9999966666777778
http://tech.ifeng.com/a/20180704/45048717_0.shtml,4,13,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
http://www.xinhuanet.com/world/2018-06/23/c_129899076.htm,23,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://www.dzwww.com/xinwen/shehuixinwen/201807/t20180701_17553868.htm,1,19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
https://www.iesdouyin.com/share/video/6560139728979496195/?region=CN&mid=6559043202857306887&titleType=title&timestamp=1529810975&utm_campaign=client_share&app=aweme&utm_medium=ios&tt_from=copy&iid=32360095693&utm_source=copy,24,13,1,0.9999900000999989,1,0.9999900000999989,1,0.9999900000999989,1,0.9999900000999989,1,0.9999900000999989
http://mil.news.sina.com.cn/2018-06-26/doc-ihencxtu5358000.shtml,28,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
https://mp.weixin.qq.com/s/7Touf5diYraqILlCailhMQ,25,12,0,0.0,3,0.0,3,0.0,3,0.0,3,0.0
http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/s/2018-06-25/doc-iheirxyf3882870.shtml,25,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/s/2018-07-01/doc-ihespqry1562291.shtml,1,21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://www.bilibili.com/video/av25430325,26,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://mobile2.itanzi.com/api2/a/920328?for=rss&rss=chouti,22,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://m2.people.cn/r/MV8wXzExMjA2ODMxXzY3Nl8xNTMwMTQ4NDc2,28,12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://ent.sina.com.cn/s/h/2018-07-01/doc-ihespqry1154573.shtml,2,23,1,0.0,1,0.0,2,0.0,4,0.24999937500156252,5,0.19999960000080003
https://mp.weixin.qq.com/s/kEosxH5OCG4o32SkgrN2HQ,3,14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/s/2018-06-26/doc-ihencxtu3271031.shtml,26,22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://m2.people.cn/r/MV8wXzExMjA5OTIwXzQ1XzE1MzAxNzMzMDY=,29,7,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0
http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/w/2018-06-26/doc-ihencxtu1708572.shtml,26,16,0,0.0,0,0.0,1,0.0,1,0.0,1,0.0
http://news.163.com/18/0629/09/DLF84F5S0001875P.html,30,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://news.163.com/18/0625/16/DL5JS7TH0001875O.html,26,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
https://mp.weixin.qq.com/s/hKz9HNmt49av5I0teKIFHg,29,19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://sspai.com/post/45472,2,18,0,0.0,0,0.0,1,0.0,4,0.0,10,0.0
http://www.thepaper.cn/newsDetail_forward_2219446,27,13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
https://wallstreetcn.com/articles/3353362,5,22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://nei.caixin.com/2018-07-05/101293036.html,5,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://news.e23.cn/yule/2018-07-04/2018070400160.html,5,23,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
https://mp.weixin.qq.com/s/CvNZAOi_7jIP0tyEPL33Ig,28,11,1,0.0,2,0.0,2,0.0,2,0.0,2,0.0
https://www.pearvideo.com/detail_1373806?st=7,25,12,0,0.0,0,0.0,1,0.0,1,0.0,1,0.0
https://www.swissinfo.ch/chi/business/全球财富报告_瑞士每22个人中就有一位百万富翁/44202272,21,17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://www.52toys.com/post/1017984.html,5,17,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
http://bbs.tianya.cn/post-funinfo-7654701-1.shtml?event=rss%7Crss_web,23,15,0,0.0,0,0.0,1,0.0,1,0.0,1,0.0
https://mp.weixin.qq.com/s/1i2DQSlGTGGhzUx1L_G2CA,28,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://ent.sina.com.cn/y/youmei/2018-06-26/doc-ihencxtu1156989.shtml,26,19,0,0.0,0,0.0,1,0.0,1,0.0,1,0.0
http://china.newssc.org/system/20180703/000887959.html,3,11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
https://star.ettoday.net/news/1199613?from=chouti_et_news　,27,14,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
http://tech.ifeng.com/a/20180701/45045023_0.shtml,2,18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://sports.sina.com.cn/basketball/nba/2018-06-23/doc-iheirxye2902620.shtml,24,5,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0
https://wallstreetcn.com/articles/3347838,28,23,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://www.geekpark.net/news/230696,29,21,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/w/2018-07-01/doc-ihespqry1937723.shtml,1,22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
https://mp.weixin.qq.com/s/e80StQrTCadLdb5svN96fA,27,0,0,0.0,0,0.0,3,0.3333322222259259,3,0.3333322222259259,3,0.3333322222259259
https://www.jiemian.com/article/2270385.html,29,12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://www.zhihu.com/question/23667976/answer/25302258?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title,5,23,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://news.xhby.net/system/2018/06/27/030849612.shtml,27,23,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://m2.people.cn/r/MV8wXzExMTk1NTIwXzY3Nl8xNTI5OTc4NzQ5,26,22,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0
https://instagram.com/p/BkXazxGACXz/,24,18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
https://www.zuinow.com/n9278097.html,23,21,0,0.0,1,0.0,3,0.0,3,0.0,3,0.0
http://sports.sina.com.cn/china/zjmaster/2018-06-24/doc-iheirxyf1666492.shtml,24,20,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://www.xinhuanet.com/world/2018-06/21/c_1123015562.htm,21,13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/w/2018-07-02/doc-ihespqry2568270.shtml,2,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://sports.sina.com.cn/others/volleyball/2018-06-22/doc-iheirxye1589393.shtml,22,22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://sputniknews.cn/videoclub/201806221025720901/,24,12,0,0.0,1,0.9999900000999989,1,0.9999900000999989,1,0.9999900000999989,2,0.49999750001249993
http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/w/2018-07-01/doc-ihespqry0202765.shtml,1,15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
https://mp.weixin.qq.com/s/4x0AmMhfPZvP39Xw2A_qog,1,10,0,0.0,0,0.0,0,0.0,3,0.3333322222259259,3,0.3333322222259259
http://news.cjn.cn/sywh/201806/t3231184.htm,27,22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
https://asahichinese-j.com/society/11640406,26,20,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://www.xinhuanet.com/world/2018-06/26/c_1123037538.htm,26,20,0,0.0,0,0.0,1,0.0,2,0.0,2,0.0
http://sports.sina.com.cn/ger/2018-06-24/doc-iheirxye8450191.shtml,24,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
https://mp.weixin.qq.com/s/34HE12rFMG20o-funzEkvQ,26,12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://new.qq.com/omn/20180629/20180629A0OAT8.html,30,16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://news.163.com/18/0622/19/DKUA77UE0001875P.html,23,12,0,0.0,1,0.0,3,0.3333322222259259,4,0.24999937500156252,4,0.24999937500156252
http://tech.ifeng.com/a/20180618/45029483_0.shtml,22,8,0,0.0,0,0.0,0,0.0,1,0.9999900000999989,1,0.9999900000999989
http://2018.163.com/18/0703/03/DLOS8DDN000598U2.html,3,21,0,0.0,0,0.0,1,0.0,1,0.0,1,0.0
http://tech.ifeng.com/a/20180704/45048729_0.shtml,4,13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://www.52toys.com/post/1017911.html,27,8,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0
https://www.jiemian.com/article/2285765.html,5,16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/w/2018-07-05/doc-ihevauxk6667618.shtml,5,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/o/2018-06-26/doc-ihencxtu5447626.shtml,26,21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://m2.people.cn/r/MV8wXzExMjA1NzA0XzY3Nl8xNTMwMTQ1MzUw,28,11,1,0.9999900000999989,2,0.49999750001249993,2,0.49999750001249993,2,0.49999750001249993,2,0.49999750001249993
http://news.stnn.cc/shwx/2018/0625/556723.shtml,25,11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://news.ifeng.com/a/20180627/58900656_0.shtml,27,16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
https://m.toutiaocdn.cn/i6573915488580010510/?iid=37128746024&app=news_article&timestamp=1530633982&tt_from=weixin_moments&utm_source=weixin_moments&utm_medium=toutiao_ios&utm_campaign=client_share&wxshare_count=1&from=timeline&isappinstalled=0,5,7,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0
https://www.jiemian.com/article/2249129.html,25,13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/s/2018-06-26/doc-ihencxtu3085571.shtml,26,21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
https://www.jiemian.com/article/2271326.html,29,16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
https://mp.weixin.qq.com/s/e80StQrTCadLdb5svN96fA,26,19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://www.cnbeta.com/articles/tech/742073.htm,2,14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://www.yicai.com/news/5434072.html,26,19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://www.xinhuanet.com/world/2018-07/04/c_129906445.htm,4,11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
https://wallstreetcn.com/articles/3344815,25,13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://www.guancha.cn/society/2018_06_25_461343.shtml,25,21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/o/2018-06-26/doc-ihencxtu4892432.shtml,26,16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
https://fd.zaih.com/topline/nbswczdmnfxgkljrguztanjtguztknroga2tcnjrgy?utm_source=chouti,3,17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://sputniknews.cn/opinion/201806261025741172/,28,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
https://www.jiemian.com/article/2254851.html,24,19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://www.morningpost.com.cn/2018/0703/1723246.shtml,3,21,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
http://2018.163.com/18/0630/23/DLJAODBG0005993T.html,1,10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://k.sina.com.cn/article_5097363472_12fd39810001009co3.html,1,4,0,0.0,0,0.0,1,0.0,1,0.0,1,0.0
http://www.vice.cn/read/re-debativity-004-what-do-straight-men-think-about-101-girls,29,10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/s/2018-06-29/doc-iheqpwqy5695801.shtml,29,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/s/2018-06-30/doc-ihespqrx6273691.shtml,30,21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/w/sy/2018-07-04/doc-ihevauxk5705705.shtml,4,23,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://toutiao.jxnews.com.cn/p/20180703/2380013.html,5,1,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
http://news.stnn.cc/china/2018/0702/558620.shtml,2,18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://sports.sina.com.cn/basketball/nba/2018-07-02/doc-ihespqry3813523.shtml,2,10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://news.163.com/18/0628/19/DLDL82I90001875P.html,29,14,0,0.0,0,0.0,1,0.0,1,0.0,1,0.0
http://www.tmtpost.com/nictation/3321063.html,25,23,1,0.0,1,0.0,1,0.0,2,0.0,2,0.0
http://sports.sina.com.cn/china/zjclassic/2018-06-22/doc-ihefphqm5996266.shtml,22,18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
https://www.ettoday.net/dalemon/post/36696?from=chouti_et_news,4,23,0,0.0,0,0.0,2,0.0,2,0.0,2,0.0
http://news.163.com/18/0701/07/DLK42QT80001875P.html,2,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://news.ifeng.com/a/20180702/58965427_0.shtml,3,19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
https://www.huxiu.com/article/249314.html?f=chouti,22,19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
https://tchina.kyodonews.net/news/2018/06/b834e65dbca2.html,30,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://tech.ifeng.com/a/20180701/45044965_0.shtml,2,23,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
https://wallstreetcn.com/premium/articles/3347638?theme=share&distribution_code=dd2897e36e25e9149df389a2c7abd6cf,28,22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/w/2018-07-05/doc-ihevauxk6667602.shtml,5,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://www.geekpark.net/news/230581,28,12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
https://mp.weixin.qq.com/s/gl8mZ6z8Vky3DjUbbgXLZw,3,11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://www.vice.cn/read/the-own-goal-that-led-to-murder,4,11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://m2.people.cn/r/MV8wXzExMjQyODE0XzIwM18xNTMwNzU3NjU2,5,13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://finance.sina.com.cn/blockchain/coin/2018-07-02/doc-ihespqry6127532.shtml,2,21,0,0.0,0,0.0,1,0.9999900000999989,1,0.9999900000999989,1,0.9999900000999989
http://tech.ifeng.com/a/20180625/45036924_0.shtml,29,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://news.youth.cn/sh/201807/t20180703_11659251.htm,3,16,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
http://m2.people.cn/r/MV8wXzExMTgxODI2XzIwM18xNTI5NjU2NDU5,22,16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://news.163.com/18/0626/08/DL7CKAUK0001875P.html,29,15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://2018.sina.com.cn/jpn/2018-07-04/doc-ihevauxk0288547.shtml,4,18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/s/2018-06-28/doc-iheqpwqy3958439.shtml,29,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://chokstick.com/myway/2018/06/booty-pencil-excercise/,22,23,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://m2.people.cn/r/MV8wXzExMjIxNzc4XzczXzE1MzA0OTEzMzQ=,2,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://user.guancha.cn/main/content?id=23740&s=fwzxfbbt,30,11,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
http://new.qq.com/cmsn/20180630/TWF2018063001995000,2,7,0,0.0,0,0.0,0,0.0,1,0.0,2,0.0
http://www.thecover.cn/news/871121,26,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/w/2018-06-23/doc-iheirxye5536907.shtml,24,13,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0
https://www.bilibili.com/video/av25261273?share_medium=android&share_source=qq&bbid=971848AD-DA42-421E-BEDB-61C334FB0CFB103080infoc&ts=1529496528968,21,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://www.ifanr.com/1055066?utm_source=rss&utm_medium=rss&utm_campaign=,28,20,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://world.huanqiu.com/exclusive/2018-06/12333029.html,25,14,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0
http://world.huanqiu.com/exclusive/2018-07/12387209.html,2,10,0,0.0,0,0.0,0,0.0,0,0.0,2,0.0
https://3g.163.com/news/article/DLRR359D0001899O.html?clickfrom=index2018_news_newslist&s=163&w=1&f=wx&from=groupmessage&isappinstalled=0#offset=2,5,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://bbs.tianya.cn/post-funinfo-7655031-1.shtml?event=rss%7Crss_web,25,12,0,0.0,1,0.0,1,0.0,2,0.0,2,0.0
https://tech.sina.com.cn/t/2018-06-28/doc-iheqpwqy2550033.shtml?cre=tianyi&mod=pctech&loc=16&r=25&doct=0&rfunc=21&tj=none&tr=25,29,14,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0
http://tech.163.com/18/0704/07/DLRQP0JL00097U7T.html,4,12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://world.huanqiu.com/exclusive/2018-06/12381361.html,30,10,0,0.0,2,0.0,2,0.0,2,0.0,2,0.0
https://new.brand.smzdm.com/topic/989/,27,11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://www.guandian.cn/article/20180621/203180.html,21,11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://m2.people.cn/r/MV8wXzExMTkyNTEwXzMxXzE1Mjk5NjIwOTA=,26,13,0,0.0,0,0.0,1,0.0,1,0.0,1,0.0
http://news.mtime.com/2018/06/20/1581697.html,21,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/o/2018-06-29/doc-iheqpwqz1101427.shtml,29,23,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://scitech.people.com.cn/n1/2018/0701/c1007-30098022.html,1,13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://news.163.com/18/0703/20/DLQO0G6Q000187VE.html,4,10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
https://www.jiemian.com/article/2253597.html,23,10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://ent.163.com/18/0624/09/DL2AM3AO00038FO9.html,24,22,0,0.0,1,0.9999900000999989,1,0.9999900000999989,1,0.9999900000999989,1,0.9999900000999989
https://www.huxiu.com/article/250923.html?f=chouti,4,18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
https://awtmt.com/articles/3347160,28,15,0,0.0,0,0.0,1,0.0,1,0.0,1,0.0
http://jj.jxntv.cn/2018/0703/8920108.shtml,4,23,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/w/2018-06-23/doc-iheirxye2161857.shtml,23,12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://songshuhui.net/archives/101468,23,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
https://wallstreetcn.com/articles/3343661,23,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://www.fawan.com/2018/07/02/1288719t185.html,2,20,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://news.sznews.com/content/2018-06/25/content_19373782.htm,27,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
https://www.zuinow.com/n9202667.html,21,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
https://wallstreetcn.com/articles/3344181,24,17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://news.stnn.cc/hk_taiwan/2018/0703/558873.shtml,3,21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://www.xinhuanet.com/world/2018-06/26/c_129901046.htm,27,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://news.ynet.com/2018/07/05/1295181t70.html,5,18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://news.ynet.com/2018/07/04/1292403t70.html,4,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://ent.163.com/18/0628/14/DLD4EOVE00038FO9.html,29,0,0,0.0,0,0.0,1,0.0,1,0.0,1,0.0
http://m2.people.cn/r/MV8wXzExMTkyNTEwXzMxXzE1Mjk5NjIwOTA=,26,10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://tech.ifeng.com/a/20180628/45041303_0.shtml,28,20,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://www.guancha.cn/society/2018_06_22_460976.shtml,22,11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://sputniknews.cn/economics/201806271025744436/,27,11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://www.chinacqsb.com/appWebContent.htm?id=8a9bf34764264f1f0164665339b226c6,5,12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
http://www.yicai.com/news/5435828.html,2,3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
